CN,PLT_CN,PREV_SBP_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,SUBP_STATUS_CD,POINT_NONSAMPLE_REASN_CD,MICRCOND,SUBPCOND,MACRCOND,CONDLIST,SLOPE,ASPECT,WATERDEP,P2A_GRM_FLG,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE,ROOT_DIS_SEV_CD_PNWRS,NF_SUBP_STATUS_CD,NF_SUBP_NONSAMPLE_REASN_CD,P2VEG_SUBP_STATUS_CD,P2VEG_SUBP_NONSAMPLE_REASN_CD,INVASIVE_SUBP_STATUS_CD,INVASIVE_NONSAMPLE_REASN_CD,CROWN_CLOSURE_ME_NERS,GROUND_TRAN_PTS_BARE_RMRS,GROUND_TRAN_PTS_CRYP_RMRS,GROUND_TRAN_PTS_DEV_RMRS,GROUND_TRAN_PTS_LICHEN_RMRS,GROUND_TRAN_PTS_LITTER_RMRS,GROUND_TRAN_PTS_MOSS_RMRS,GROUND_TRAN_PTS_NOTSAMP_RMRS,GROUND_TRAN_PTS_OTHER_RMRS,GROUND_TRAN_PTS_PEIS_RMRS,GROUND_TRAN_PTS_ROAD_RMRS,GROUND_TRAN_PTS_ROCK_RMRS,GROUND_TRAN_PTS_TRIS_RMRS,GROUND_TRAN_PTS_VEG_RMRS,GROUND_TRAN_PTS_WATER_RMRS,GROUND_TRAN_PTS_WOOD_RMRS,PREV_STATUSCD_RMRS,ROOTSEVCD_RMRS
164362507010661,122556757010661,,2007,44,1,7,298,2,1,,1,1,,,0,0,0.0,,2008-09-02 09:52:21,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164362508010661,122556757010661,,2007,44,1,7,298,3,1,,1,1,,,0,0,0.0,,2008-09-02 09:52:21,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164362509010661,122556757010661,,2007,44,1,7,298,4,1,,1,1,,,0,0,0.0,,2008-09-02 09:52:21,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164362657010661,122556801010661,,2007,44,1,7,339,1,2,,1,1,,,,,,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362658010661,122556801010661,,2007,44,1,7,339,2,2,,1,1,,,,,,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362659010661,122556801010661,,2007,44,1,7,339,3,2,,1,1,,,,,,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362660010661,122556801010661,,2007,44,1,7,339,4,2,,1,1,,,,,,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362648010661,122556735010661,,2007,44,1,7,341,1,2,,1,1,,,,,,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362649010661,122556735010661,,2007,44,1,7,341,2,2,,1,1,,,,,,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362650010661,122556735010661,,2007,44,1,7,341,3,2,,1,1,,,,,,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362651010661,122556735010661,,2007,44,1,7,341,4,2,,1,1,,,,,,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362841010661,122556689010661,,2007,44,1,9,3,1,2,,1,1,,,,,,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362842010661,122556689010661,,2007,44,1,9,3,2,2,,1,1,,,,,,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362843010661,122556689010661,,2007,44,1,9,3,3,2,,1,1,,,,,,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362844010661,122556689010661,,2007,44,1,9,3,4,2,,1,1,,,,,,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362667010661,122556683010661,,2007,44,1,9,12,1,1,,1,1,,,0,0,0.1,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362668010661,122556683010661,,2007,44,1,9,12,2,1,,1,1,,,10,218,0.0,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362669010661,122556683010661,,2007,44,1,9,12,3,1,,1,1,,,10,168,0.0,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362670010661,122556683010661,,2007,44,1,9,12,4,1,,1,1,,,0,0,0.1,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362711010661,122556687010661,,2007,44,1,9,36,1,2,,1,1,,,,,,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362712010661,122556687010661,,2007,44,1,9,36,2,2,,1,1,,,,,,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362713010661,122556687010661,,2007,44,1,9,36,3,1,,2,2,,,10,80,0.0,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362714010661,122556687010661,,2007,44,1,9,36,4,1,,2,2,,,10,95,0.0,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164363039010661,122556765010661,,2007,44,1,9,59,1,1,,1,1,,,0,0,1.5,,2008-09-02 09:52:22,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164363040010661,122556765010661,,2007,44,1,9,59,2,1,,1,1,,,0,0,1.5,,2008-09-02 09:52:22,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164363041010661,122556765010661,,2007,44,1,9,59,3,1,,2,2,,,0,0,0.0,,2008-09-02 09:52:22,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164363042010661,122556765010661,,2007,44,1,9,59,4,1,,1,1,,,0,0,1.5,,2008-09-02 09:52:22,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164363170010661,122556775010661,,2007,44,1,9,105,1,3,2,1,1,,,,,,,2008-09-02 09:52:22,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164363171010661,122556775010661,,2007,44,1,9,105,2,3,2,1,1,,,,,,,2008-09-02 09:52:22,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164363172010661,122556775010661,,2007,44,1,9,105,3,3,2,1,1,,,,,,,2008-09-02 09:52:22,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164363173010661,122556775010661,,2007,44,1,9,105,4,3,2,1,1,,,,,,,2008-09-02 09:52:22,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164363103010661,122556791010661,,2007,44,1,9,109,1,1,,1,1,,,0,0,0.0,,2008-09-02 09:52:22,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164363104010661,122556791010661,,2007,44,1,9,109,2,1,,1,1,,,0,0,0.0,,2008-09-02 09:52:22,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164363105010661,122556791010661,,2007,44,1,9,109,3,1,,2,2,,,22,317,0.0,,2008-09-02 09:52:22,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164363106010661,122556791010661,,2007,44,1,9,109,4,1,,1,1,,,0,0,0.0,,2008-09-02 09:52:22,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164363029010661,122556739010661,,2007,44,1,9,121,1,2,,1,1,,,,,,,2008-09-02 09:52:22,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164363030010661,122556739010661,,2007,44,1,9,121,2,2,,1,1,,,,,,,2008-09-02 09:52:22,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164363031010661,122556739010661,,2007,44,1,9,121,3,2,,1,1,,,,,,,2008-09-02 09:52:22,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164363032010661,122556739010661,,2007,44,1,9,121,4,2,,1,1,,,,,,,2008-09-02 09:52:22,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164363141010661,122556771010661,,2007,44,1,9,148,1,2,,1,1,,,,,,,2008-09-02 09:52:22,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164363142010661,122556771010661,,2007,44,1,9,148,2,2,,1,1,,,,,,,2008-09-02 09:52:22,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164363143010661,122556771010661,,2007,44,1,9,148,3,2,,1,1,,,,,,,2008-09-02 09:52:22,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164363144010661,122556771010661,,2007,44,1,9,148,4,2,,1,1,,,,,,,2008-09-02 09:52:22,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164362977010661,122556729010661,,2007,44,1,9,154,1,1,,1,1,,,10,179,0.0,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362974010661,122556729010661,,2007,44,1,9,154,2,1,,1,1,,,9,220,0.0,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362975010661,122556729010661,,2007,44,1,9,154,3,1,,1,1,,,9,230,0.0,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362976010661,122556729010661,,2007,44,1,9,154,4,1,,1,1,,,6,105,0.0,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164363056010661,122556767010661,,2007,44,1,9,170,1,1,,1,1,,,0,0,0.0,,2008-09-02 09:52:22,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164363057010661,122556767010661,,2007,44,1,9,170,2,1,,1,1,,,0,0,0.0,,2008-09-02 09:52:22,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164363058010661,122556767010661,,2007,44,1,9,170,3,1,,1,1,,,0,0,0.0,,2008-09-02 09:52:22,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164363059010661,122556767010661,,2007,44,1,9,170,4,1,,1,1,,,0,0,0.0,,2008-09-02 09:52:22,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164363180010661,122556777010661,,2007,44,1,9,173,1,2,,1,1,,,,,,,2008-09-02 09:52:22,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164363181010661,122556777010661,,2007,44,1,9,173,2,2,,1,1,,,,,,,2008-09-02 09:52:22,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164363182010661,122556777010661,,2007,44,1,9,173,3,2,,1,1,,,,,,,2008-09-02 09:52:22,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164363183010661,122556777010661,,2007,44,1,9,173,4,2,,1,1,,,,,,,2008-09-02 09:52:22,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164362777010661,122556725010661,,2007,44,1,9,188,1,1,,1,1,,,0,0,0.2,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362778010661,122556725010661,,2007,44,1,9,188,2,1,,1,1,,,30,36,0.0,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362779010661,122556725010661,,2007,44,1,9,188,3,1,,1,1,,,15,42,0.0,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362780010661,122556725010661,,2007,44,1,9,188,4,3,2,2,2,,,,,,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362752010661,122556719010661,,2007,44,1,9,197,1,3,2,1,1,,,,,,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362753010661,122556719010661,,2007,44,1,9,197,2,3,2,1,1,,,,,,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362754010661,122556719010661,,2007,44,1,9,197,3,3,2,1,1,,,,,,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362755010661,122556719010661,,2007,44,1,9,197,4,3,2,1,1,,,,,,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164363150010661,122556773010661,,2007,44,1,9,207,1,3,2,1,1,,,,,,,2008-09-02 09:52:22,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164363151010661,122556773010661,,2007,44,1,9,207,2,3,2,1,1,,,,,,,2008-09-02 09:52:22,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164363152010661,122556773010661,,2007,44,1,9,207,3,3,2,1,1,,,,,,,2008-09-02 09:52:22,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164363153010661,122556773010661,,2007,44,1,9,207,4,3,2,1,1,,,,,,,2008-09-02 09:52:22,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362803010661,122556691010661,,2007,44,1,9,208,1,1,,1,1,,,0,0,0.0,,2008-09-02 09:52:21,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164362804010661,122556691010661,,2007,44,1,9,208,2,1,,2,2,,,0,0,0.0,,2008-09-02 09:52:21,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164362805010661,122556691010661,,2007,44,1,9,208,3,1,,1,1,,,5,306,0.0,,2008-09-02 09:52:21,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164362806010661,122556691010661,,2007,44,1,9,208,4,1,,1,1,,,0,0,0.0,,2008-09-02 09:52:21,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164363160010661,122556693010661,,2007,44,1,9,239,1,2,,1,1,,,,,,,2008-09-02 09:52:22,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164363161010661,122556693010661,,2007,44,1,9,239,2,2,,1,1,,,,,,,2008-09-02 09:52:22,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164363162010661,122556693010661,,2007,44,1,9,239,3,2,,1,1,,,,,,,2008-09-02 09:52:22,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164363163010661,122556693010661,,2007,44,1,9,239,4,2,,1,1,,,,,,,2008-09-02 09:52:22,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164363020010661,122556681010661,,2007,44,1,9,243,1,2,,1,1,,,,,,,2008-09-02 09:52:22,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164363021010661,122556681010661,,2007,44,1,9,243,2,2,,1,1,,,,,,,2008-09-02 09:52:22,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164363022010661,122556681010661,,2007,44,1,9,243,3,2,,1,1,,,,,,,2008-09-02 09:52:22,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164363023010661,122556681010661,,2007,44,1,9,243,4,2,,1,1,,,,,,,2008-09-02 09:52:22,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362860010661,122556697010661,,2007,44,1,9,272,1,1,,1,1,,,0,0,0.0,,2008-09-02 09:52:21,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164362861010661,122556697010661,,2007,44,1,9,272,2,1,,1,1,,,0,0,0.0,,2008-09-02 09:52:21,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164362862010661,122556697010661,,2007,44,1,9,272,3,1,,1,1,,,0,0,0.0,,2008-09-02 09:52:21,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164362863010661,122556697010661,,2007,44,1,9,272,4,1,,1,1,,,0,0,0.0,,2008-09-02 09:52:21,2019-07-18 09:38:35,5,5,,,,,,2,,,,,,,,,,,,,,,,,,,
164362850010661,122556677010661,,2007,44,1,9,286,1,2,,1,1,,,,,,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362851010661,122556677010661,,2007,44,1,9,286,2,2,,1,1,,,,,,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362852010661,122556677010661,,2007,44,1,9,286,3,2,,1,1,,,,,,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362853010661,122556677010661,,2007,44,1,9,286,4,2,,1,1,,,,,,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362743010661,122556695010661,,2007,44,1,9,309,1,2,,1,1,,,,,,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362744010661,122556695010661,,2007,44,1,9,309,2,2,,1,1,,,,,,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362745010661,122556695010661,,2007,44,1,9,309,3,2,,1,1,,,,,,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164362746010661,122556695010661,,2007,44,1,9,309,4,2,,1,1,,,,,,,2008-09-02 09:52:21,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164363189010661,122556797010661,,2007,44,1,9,359,1,2,,1,1,,,,,,,2008-09-02 09:52:22,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164363190010661,122556797010661,,2007,44,1,9,359,2,2,,1,1,,,,,,,2008-09-02 09:52:22,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164363191010661,122556797010661,,2007,44,1,9,359,3,2,,1,1,,,,,,,2008-09-02 09:52:22,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
164363192010661,122556797010661,,2007,44,1,9,359,4,2,,1,1,,,,,,,2008-09-02 09:52:22,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,
205822550010661,120044499010661,,2008,44,1,1,228,1,1,,1,1,,1200,0,0,0.0,,2009-05-27 07:52:16,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822551010661,120044499010661,,2008,44,1,1,228,2,2,,1,1,,1000,,,,,2009-05-27 07:52:16,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822552010661,120044499010661,,2008,44,1,1,228,3,1,,2,2,,2100,0,0,0.0,,2009-05-27 07:52:16,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822553010661,120044499010661,,2008,44,1,1,228,4,1,,2,2,,2000,0,0,0.0,,2009-05-27 07:52:16,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822584010661,120044543010661,,2008,44,1,1,356,1,2,,1,1,,1000,,,,,2009-05-27 07:52:18,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822585010661,120044543010661,,2008,44,1,1,356,2,2,,1,1,,1000,,,,,2009-05-27 07:52:18,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822586010661,120044543010661,,2008,44,1,1,356,3,2,,1,1,,1000,,,,,2009-05-27 07:52:18,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822587010661,120044543010661,,2008,44,1,1,356,4,2,,1,1,,1000,,,,,2009-05-27 07:52:18,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822768010661,120044553010661,,2008,44,1,3,58,1,3,2,1,1,,1000,,,,,2009-05-27 07:52:19,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822769010661,120044553010661,,2008,44,1,3,58,2,3,2,1,1,,1000,,,,,2009-05-27 07:52:19,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822770010661,120044553010661,,2008,44,1,3,58,3,3,2,1,1,,1000,,,,,2009-05-27 07:52:19,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822592010661,120044511010661,,2008,44,1,3,84,3,1,,1,1,,1000,0,0,0.9,,2009-05-27 07:52:16,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822771010661,120044553010661,,2008,44,1,3,58,4,3,2,1,1,,1000,,,,,2009-05-27 07:52:19,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822590010661,120044511010661,,2008,44,1,3,84,1,1,,1,1,,1000,0,0,0.9,,2009-05-27 07:52:16,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822591010661,120044511010661,,2008,44,1,3,84,2,1,,1,1,,1000,0,0,0.9,,2009-05-27 07:52:16,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822593010661,120044511010661,,2008,44,1,3,84,4,1,,1,1,,1000,0,0,0.9,,2009-05-27 07:52:16,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822640010661,120044549010661,,2008,44,1,3,111,1,1,,1,1,,1000,8,285,0.0,,2009-05-27 07:52:18,2019-07-18 09:38:37,6,1,,,,,,2,,,,,,,,,,,,,,,,,,,
205822641010661,120044549010661,,2008,44,1,3,111,2,1,,1,1,,1000,7,295,0.0,,2009-05-27 07:52:18,2019-07-18 09:38:37,6,1,,,,,,2,,,,,,,,,,,,,,,,,,,
205822642010661,120044549010661,,2008,44,1,3,111,3,1,,1,1,,1000,9,271,0.0,,2009-05-27 07:52:18,2019-07-18 09:38:37,6,1,,,,,,2,,,,,,,,,,,,,,,,,,,
205822643010661,120044549010661,,2008,44,1,3,111,4,1,,1,1,,1000,5,270,0.0,,2009-05-27 07:52:18,2019-07-18 09:38:37,6,1,,,,,,2,,,,,,,,,,,,,,,,,,,
205822737010661,120044529010661,,2008,44,1,3,144,1,2,,1,1,,1200,,,,,2009-05-27 07:52:18,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822738010661,120044529010661,,2008,44,1,3,144,2,2,,1,1,,1000,,,,,2009-05-27 07:52:18,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822739010661,120044529010661,,2008,44,1,3,144,3,2,,2,2,,1200,,,,,2009-05-27 07:52:18,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822740010661,120044529010661,,2008,44,1,3,144,4,1,,3,3,,3200,8,16,0.0,,2009-05-27 07:52:18,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822693010661,120044533010661,,2008,44,1,3,190,1,3,2,1,1,,1000,,,,,2009-05-27 07:52:18,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822694010661,120044533010661,,2008,44,1,3,190,2,3,2,1,1,,1000,,,,,2009-05-27 07:52:18,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822695010661,120044533010661,,2008,44,1,3,190,3,3,2,1,1,,1000,,,,,2009-05-27 07:52:18,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822696010661,120044533010661,,2008,44,1,3,190,4,3,2,1,1,,1000,,,,,2009-05-27 07:52:18,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822762010661,120044505010661,,2008,44,1,3,261,1,2,,1,1,,1000,,,,,2009-05-27 07:52:16,2019-07-18 09:38:37,6,1,,,,,,2,,,,,,,,,,,,,,,,,,,
205822763010661,120044505010661,,2008,44,1,3,261,2,2,,1,1,,1000,,,,,2009-05-27 07:52:16,2019-07-18 09:38:37,6,1,,,,,,2,,,,,,,,,,,,,,,,,,,
205822764010661,120044505010661,,2008,44,1,3,261,3,2,,1,1,,1000,,,,,2009-05-27 07:52:16,2019-07-18 09:38:37,6,1,,,,,,2,,,,,,,,,,,,,,,,,,,
205822765010661,120044505010661,,2008,44,1,3,261,4,2,,1,1,,1000,,,,,2009-05-27 07:52:16,2019-07-18 09:38:37,6,1,,,,,,2,,,,,,,,,,,,,,,,,,,
205822943010661,120044567010661,,2008,44,1,5,92,1,2,,1,1,,1000,,,,,2009-05-27 07:52:20,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822944010661,120044567010661,,2008,44,1,5,92,2,2,,1,1,,1000,,,,,2009-05-27 07:52:20,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822945010661,120044567010661,,2008,44,1,5,92,3,2,,1,1,,1000,,,,,2009-05-27 07:52:20,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822946010661,120044567010661,,2008,44,1,5,92,4,2,,1,1,,1000,,,,,2009-05-27 07:52:20,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822817010661,120044491010661,,2008,44,1,5,112,1,1,,1,1,,1000,14,283,0.0,,2009-05-27 07:52:15,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822818010661,120044491010661,,2008,44,1,5,112,2,1,,1,1,,1000,18,268,0.0,,2009-05-27 07:52:15,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822819010661,120044491010661,,2008,44,1,5,112,3,1,,1,1,,1000,35,254,0.0,,2009-05-27 07:52:15,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822820010661,120044491010661,,2008,44,1,5,112,4,1,,1,1,,1000,20,320,0.0,,2009-05-27 07:52:15,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
205822950010661,120044555010661,,2008,44,1,5,116,1,2,,1,1,,1000,,,,,2009-05-27 07:52:19,2019-07-18 09:38:37,6,1,,,,,,2,,,,,,,,,,,,,,,,,,,
205822951010661,120044555010661,,2008,44,1,5,116,2,2,,1,1,,1000,,,,,2009-05-27 07:52:19,2019-07-18 09:38:37,6,1,,,,,,2,,,,,,,,,,,,,,,,,,,
205822952010661,120044555010661,,2008,44,1,5,116,3,2,,1,1,,1000,,,,,2009-05-27 07:52:19,2019-07-18 09:38:37,6,1,,,,,,2,,,,,,,,,,,,,,,,,,,
205822953010661,120044555010661,,2008,44,1,5,116,4,1,,2,2,,2100,17,269,0.0,,2009-05-27 07:52:19,2019-07-18 09:38:37,6,1,,,,,,1,,,,,,,,,,,,,,,,,,,
205822865010661,120044565010661,,2008,44,1,5,204,1,1,,1,1,,1000,0,0,0.0,,2009-05-27 07:52:20,2019-07-18 09:38:37,6,1,,,,,,1,,,,,,,,,,,,,,,,,,,
205822866010661,120044565010661,,2008,44,1,5,204,2,1,,1,1,,1000,0,0,0.0,,2009-05-27 07:52:20,2019-07-18 09:38:37,6,1,,,,,,1,,,,,,,,,,,,,,,,,,,
205822867010661,120044565010661,,2008,44,1,5,204,3,1,,1,1,,1000,0,0,0.0,,2009-05-27 07:52:20,2019-07-18 09:38:37,6,1,,,,,,2,,,,,,,,,,,,,,,,,,,
205822868010661,120044565010661,,2008,44,1,5,204,4,1,,1,1,,1000,0,0,0.0,,2009-05-27 07:52:20,2019-07-18 09:38:37,6,1,,,,,,1,,,,,,,,,,,,,,,,,,,
205822970010661,120044557010661,,2008,44,1,5,230,1,2,,1,1,,1000,,,,,2009-05-27 07:52:19,2009-06-03 11:40:10,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
